"","X","user","date","text","id","country_name_short","party_id","party_name_short","party_name","party_name_english","translation","censorship_label","closed_society_label","economic_label","euroscepticism_label","immigration_label","partisan_state_label","power_concentration_label"
"629",789013,"franceinsoumise","2018-04-26T10:13:56.000Z","#Privatisations « Aéroports régionaux, ports, barrages : les actifs stratégiques, les  monopoles naturels, les biens communs sont appelés à être dilapidés. Sous couvert de modernité, le gouvernement rétablit la rente perpétuelle pour le privé » @Mediapart https://t.co/z1D6TjIsza",989447476737388416,"FRA","2644.0","FI","La France Insoumise","Unbowed France","#Privatizations “Regional airports, ports, dams: strategic assets, natural monopolies, common goods are set to be squandered. Under the guise of modernity, the government is restoring perpetual annuity for the private sector » @Mediapart https://t.co/z1D6TjIsza",0,0,0,0,0,0,0
"630",30773,"kducsl","2013-11-20 17:59:00","Pavel Bělobrádek se setkal s Bohuslavem Sobotkou: Praha – Ve středu 20. 11. 2013 proběhla v Lidovém domě avizo... http://bit.ly/1c2HsU6",403220949194903616,"CZE","1245.0","KDU-CSL","Křesťanská a demokratická unie – Československá strana lidová","Christian Democratic Union -- People's Party","Pavel Bělobrádek met Bohuslav Sobotka: Prague – On Wednesday 20 November 2013, an announcement was made in the People's House... http://bit.ly/1c2HsU6",0,0,0,0,0,0,0
"631",451054,"SI_sinistra","5/24/12 14:23","Ieri il governo ha autorizzato la realizzazione della discarica di Corcolle, a 800 metri da Villa Adriana. Una... http://fb.me/1oXf7IKNw",205665326153744384,"ITA","465","S","Sinistra","Left","Yesterday the government authorized the construction of the Corcolle landfill, 800 meters from Villa Adriana. One... http://fb.me/1oXf7IKNw",0,0,0,0,0,0,0
"632",716875,"theSNP","2022-11-23T12:15:20.000Z",".@Ianblackford_MP: ""Because - whether Westminster likes it or not - last year the Scottish people voted for a Scottish Parliament with the majority and the mandate to deliver an independence referendum."" #PMQs",1595390540073279488,"GBR","1284.0","SNP","Scottish National Party – Pàrtaidh Nàiseanta na h-Alba","Scottish National Party",".@Ianblackford_MP: ""Because - whether Westminster likes it or not - last year the Scottish people voted for a Scottish Parliament with the majority and the mandate to deliver an independence referendum."" #PMQs",0,0,0,0,0,1,0
"633",306351,"LegaSalvini","7/30/18 12:02","https://www.facebook.com/legasalvinipremier/posts/1933667780009472",1023901611851227136,"ITA","1436","LN","Lega Nord","North League","https://www.facebook.com/legasalvinipremier/posts/1933667780009472",0,0,0,0,0,0,0
"634",626611,"UKIP","2013-11-18T09:26:01.000Z","""UKIP is the only game in town. I am certainly not wasting my time, energy and money on any of the others"". - Paul Sykes",402367077580673024,"GBR","1272.0","UKIP","United Kingdom Independence Party","United Kingdom Independence Party","""UKIP is the only game in town. I am certainly not wasting my time, energy and money on any of the others"". - Paul Sykes",0,0,0,0,0,0,0
"635",248769,"LegaSalvini","8/4/15 18:06","TV > La7 | Nicola MOLTENI, Deputato Lega Nord > MERCOLEDÌ 5 AGOSTO | ore 11.00 | ""L'Aria che Tira""
Streaming:... http://fb.me/1SjHVYMBT",628628070015049728,"ITA","1436","LN","Lega Nord","North League","TV > La7 | Nicola MOLTENI, Northern League Deputy > WEDNESDAY 5 AUGUST | 11.00 am | ""The Air That Pulls""
Streaming:... http://fb.me/1SjHVYMBT",0,0,0,0,0,0,0
"636",141472,"partiarazem","2017-07-08 12:08:28","W #Hamburg trwa pokojowa demonstracja @DiEM_25 ""Solidarity without borders"". Na miejscu obecna jest @AgaBak. #G20 « HorvatSrecko: #DiEM25 at peaceful demo in Hamburg against #G20. This is how democracy looks like. https://twitter.com/HorvatSrecko/status/883639683812655104/photo/1 — https://twitter.com/diem_25/status/883640045114150913 »",883659044497633280,"POL","2790.0","LR","Lewica Razem","Left Together","The peaceful demonstration @DiEM_25 ""Solidarity without borders"" is underway in #Hamburg. @AgaBak is present on site. #G20 « HorvatSrecko: #DiEM25 at peaceful demo in Hamburg against #G20. This is how democracy looks like. https://twitter.com/HorvatSrecko/status/883639683812655104/photo/1 — https://twitter.com/diem_25/status/883640045114150913 »",0,0,0,0,0,0,0
"637",347361,"LegaSalvini","5/14/20 14:41","DAGOSPIA: È INIZIATO IL CONTO ALLA ROVESCIA PER L'ADOZIONE DEL MES DA PARTE DELL'ITALIA https://twitter.com/LegaSalvini/status/1260943210488176646/photo/1",1260943210488176640,"ITA","1436","LN","Lega Nord","North League","DAGOSPIA: THE COUNTDOWN TO ITALY'S ADOPTION OF THE ESM HAS STARTED https://twitter.com/LegaSalvini/status/1260943210488176646/photo/1",0,0,0,1,0,0,0
"638",127588,"Platforma_org","2020-02-27 11:55:16","Przewodniczący @bbudka: Posłanki i Posłowie KO zjawią się na nadzwyczajnym posiedzeniu, jeżeli będzie taka wola większości, ale oczekujemy, żeby w porządku obrad znalazł się właśnie projekt ustawy, który złożyliśmy. 

#koronawirus",1232997626204872704,"POL","512.0","PO","Platforma Obywatelska","Civic Platform","Chairman @bbudka: MPs and KO MPs will appear at the extraordinary meeting if the majority wishes so, but we expect the bill we have submitted to be on the agenda. 

#coronavirus",0,0,0,0,0,0,0
"639",618448,"TheGreenParty","2020-10-02T09:18:37.000Z","https://t.co/gDkVAWJKc4",1311958755609903104,"GBR","467.0","GP","Green Party","Green Party","https://t.co/gDkVAWJKc4",0,0,0,0,0,0,0
"640",504568,"forza_italia","5/6/14 22:00","#Berlusconi: con Grillo non si può fare alcun discorso. Lui urla e basta. E' uno sfasciacarrozze #Matrix5",463800426278572032,"ITA","596","FI-PdL","Forza Italia – Il Popolo della Libertà","Go Italy -- The People of Freedom","#Berlusconi: no discussion can be had with Grillo. He just screams. It's a #Matrix5 junkyard",0,0,0,0,0,0,0
"641",392232,"LegaSalvini","5/17/22 9:19","#SALVINI INCONTRA DRAGHI: ""AL LAVORO PER PORTARE RUSSIA E UCRAINA AL TAVOLO DELLE TRATTATIVE""
https://stream24.ilsole24ore.com/video/italia/salvini-incontra-draghi-al-lavoro-portare-russia-e-ucraina-tavolo-trattative/AEuzA7YB",1526492478714650624,"ITA","1436","LN","Lega Nord","North League","#SALVINI MEETS DRAGHI: ""WORKING TO BRING RUSSIA AND UKRAINE TO THE NEGOTIATION TABLE""
https://stream24.ilsole24ore.com/video/italia/salvini-incontra-draghi-al-lavoro-portare-russia-e-ucraina-tavolo-trattative/AEuzA7YB",0,0,0,0,1,0,0
"642",836434,"modem","2020-10-26T14:29:24.000Z","Au sommaire de la lettre d'information du @MoDem cette semaine : #laïcité, #jeunesse, #démocratie, #Europe... 👉 https://t.co/3MvMlrkq9K https://t.co/qrMrNa0LCE",1320734278985093120,"FRA","509.0","UDF|MD","Union pour la démocratie française | Mouvement démocrate","Union for French Democracy | Democratic Movement","Summary of the @MoDem newsletter this week: #secularism, #youth, #democracy, #Europe... 👉 https://t.co/3MvMlrkq9K https://t.co/qrMrNa0LCE",0,0,0,0,0,0,0
"643",719528,"RNational_off","2013-03-27T14:42:56.000Z","Canal Seine Nord Europe : le serpent de mer se mord la queue http://t.co/DBlM0ujF5O",316923294089629696,"FRA","270.0","FN","Rassemblement National","National Rally","Canal Seine Nord Europe: the sea serpent bites its tail http://t.co/DBlM0ujF5O",0,0,0,0,0,0,0
"644",526365,"pdnetwork","1/8/16 12:41","#M5S @ernestocarbone : Grillo ammette i voti di camorra a #Quarto, il sindaco si dimetta http://goo.gl/Lw54Km",685441170634326016,"ITA","382","PD","Partito Democratico","Democratic Party","#M5S @ernestocarbone: Grillo admits the Camorra votes in #Quarto, the mayor resigns http://goo.gl/Lw54Km",0,0,0,0,0,0,0
"645",65124,"mszptweet","2011-12-13 08:52:02","Orsós János, a Dzsaj Bhim Buddhista Közösség vezetője arról beszélt a sajtótájékoztatón, hogy a sajókazai iskolát... http://fb.me/1aJdGzOB4",146512692226686976,"HUN","1591.0","MSZP","Magyar Szocialista Párt","Hungarian Socialist Party","János Orsós, head of the Dzáj Bhim Buddhist Community, spoke at the press conference about the fact that the Sajókaza school... http://fb.me/1aJdGzOB4",0,0,0,0,0,0,0
"646",187731,"pisorgpl","2018-12-01 11:19:47","Premier @MorawieckiM: Walczymy z mafiami podatkowymi.  #PracaDlaPolski",1068826992907292416,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","Prime Minister @MorawieckiM: We are fighting tax mafias.  #WorkForPoland",0,0,0,0,0,1,0
"647",464706,"SI_sinistra","7/4/22 18:09","SENTENZA #ABORTO USA, #SINISTRAITALIANA ORGANIZZA UN PRESIDIO A #LECCO
Giovedi #7Luglio 

https://www.leccofm.it/2022/07/03/sentenza-aborto-usa-sinistra-italiana-organizza-un-presidio-a-lecco/",1544020528914128896,"ITA","465","S","Sinistra","Left","USA #ABORTION JUDGMENT, #ITALIAN LEFT ORGANIZES A PRESIDENT IN #LECCO
Thursday #7July 

https://www.leccofm.it/2022/07/03/sentenza-abortion-usa-sinistra-italiana-organise-un-presidio-a-lecco/",0,0,0,0,0,0,0
"648",177246,"pisorgpl","2017-06-02 09:08:47","Minister @MEN_GOV_PL @_AnnaZalewska w #Gdańsk: Konieczne są zmiany w statucie szkół.",870567863991578624,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","Minister @MEN_GOV_PL @_AnnaZalewska in #Gdańsk: Changes to the school statute are necessary.",0,0,0,0,0,0,0
"649",715234,"theSNP","2022-04-22T11:05:08.000Z","#VoteSNP for real action on the Tory cost-of-living crisis, and to build a better future.

🏘️ 110,000 more affordable homes
🚸 Wraparound childcare system
🤝 National Care Service
⛽️ Tackle fuel poverty
🍎 Free school meals for all in P1-P7
👉🏼 And more: https://t.co/dvmTayAEcD https://t.co/dvuMOniggY",1517459482695110912,"GBR","1284.0","SNP","Scottish National Party – Pàrtaidh Nàiseanta na h-Alba","Scottish National Party","#VoteSNP for real action on the Tory cost-of-living crisis, and to build a better future.

🏘️ 110,000 more affordable homes
🚸 Wraparound childcare system
🤝 National Care Service
⛽️ Tackle fuel poverty
🍎 Free school meals for all in P1-P7
👉🏼 And more: https://t.co/dvmTayAEcD https://t.co/dvuMOniggY",0,0,0,0,0,0,0
"650",988417,"neos_eu","2020-09-23T11:34:15.000Z","""Ich weiß nicht, ob noch irgendjemand in diesem Haus schon einmal etwas von Gewaltentrennung gehört hat. Aber das Parlament beschließt Gesetze, das Parlament verlängert Gesetze, nicht die Regierung, nicht ein Minister."" @NikiScherak #OeNR",1308731398187110400,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","""I don't know if anyone in this House has ever heard of separation of powers. But Parliament passes laws, Parliament extends laws, not the government, not a minister."" @NikiScherak #OeNR",0,0,0,0,0,0,0
"651",581531,"Plaid_Cymru","2015-04-27T14:09:31.000Z",".@SimonThomasAC: Mae Plaid Cymru yn credu bod llywodraeth yn well pan mae'n agosach at y bobl #Plaid15 #GE2015 http://t.co/g4B8PHkJS2",592692051277443072,"GBR","311.0","Plaid","Plaid Cymru","Plaid Cymru",".@SimonThomasAC: Mae Plaid Cymru yn credu bod llywodraeth yn well pan mae'n agosach at y bobl #Plaid15 #GE2015 http://t.co/g4B8PHkJS2",0,0,0,0,0,1,0
"652",143173,"partiarazem","2019-07-12 08:23:15","Chiny zamknęły – ze względu na zanieczyszczenia – część zakładów produkujących substancje czynne. Nim wybudują nowe, jesteśmy w kropce. Europejskie firmy farmaceutyczne zwykle zajmują się końcowym procesem wytwarzania leku. Bez dostaw z Chin nie mogą sobie poradzić. #BrakLeków",1149595058556924032,"POL","2790.0","LR","Lewica Razem","Left Together","China has closed some plants producing active substances due to contamination. By the time they build new ones, we're in a bind. European pharmaceutical companies usually handle the final drug manufacturing process. They cannot cope without supplies from China. #LackofDrugs",0,0,0,0,0,0,0
"653",594822,"Plaid_Cymru","2019-05-31T20:54:35.000Z","""Last week I broke the habit of a lifetime. Plaid Cymru is offering a clear, coherent and hopeful vision for Wales – which has put its faith in Labour for a century, but seen little reward. Is this the start of something new for me and Wales?""
https://t.co/hE6sAoY5IT",1134563848697065216,"GBR","311.0","Plaid","Plaid Cymru","Plaid Cymru","""Last week I broke the habit of a lifetime. Plaid Cymru is offering a clear, coherent and hopeful vision for Wales – which has put its faith in Labour for a century, but seen little reward. Is this the start of something new for me and Wales?""
https://t.co/hE6sAoY5IT",0,0,0,0,0,0,0
"654",556726,"LibDems","2015-07-16T18:19:03.000Z",".@timfarron thanks @normanlamb, calling him an ""outstanding Liberal"" #LibDemFightback",621745878152413184,"GBR","659.0","Lib","Liberals","Liberals",".@timfarron thanks @normanlamb, calling him an ""outstanding Liberal"" #LibDemFightback",0,0,0,0,0,0,0
"655",442705,"Piu_Europa","3/6/20 13:10","Responsabilmente, come #PiùEuropa abbiamo fatto conferenza stampa seguendo indicazioni sanitarie: online, senza affollamento. 
Per @matteosalvinimi @GiorgiaMeloni @Antonio_Tajani resse e distanze sicurezza non rispettate: strano modo di (non) essere patrioti e responsabili https://twitter.com/Piu_Europa/status/1235915763233497089/photo/1",1235915763233497088,"ITA","2737","#NAME?","#NAME?","More Europe","Responsibly, as #PiùEuropa we held a press conference following health indications: online, without crowding. 
For @matteosalvinimi @GiorgiaMeloni @Antonio_Tajani crowds and safety distances not respected: strange way of (not) being patriots and responsible https://twitter.com/Piu_Europa/status/1235915763233497089/photo/1",0,0,0,0,0,0,0
"656",881862,"partisocialiste","2017-09-19T17:35:22.000Z","Dans quelques minutes, suivez notre point presse : https://t.co/2lA0ViFJ9k #DirectPS",910195624305479552,"FRA","1539.0","PS","Parti socialiste","Socialist Party","In a few minutes, follow our press briefing: https://t.co/2lA0ViFJ9k #DirectPS",0,0,0,0,0,0,0
"657",951357,"neos_eu","2013-11-15T16:13:01.000Z","@frisch2at Mir liegt ihre Anfrage leider nicht vor. Ging diese an kontakt@neos.eu?",401382337642266560,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","@frisch2at Unfortunately I don't have your request. Did this go to kontakt@neos.eu?",0,0,0,0,0,0,0
"658",169908,"pisorgpl","2016-06-04 10:06:00","Prezes #PiS J. #Kaczyński, Wicepremier M. #Morawiecki, Minister @MSWiA_RP @mblaszczak na Zjeździe Okręgowym PiS. https://twitter.com/pisorgpl/status/739035465085538305/photo/1",739035465085538304,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","President of #PiS J. #Kaczyński, Deputy Prime Minister M. #Morawiecki, Minister @MSWiA_RP @mblaszczak at the PiS District Congress. https://twitter.com/pisorgpl/status/739035465085538305/photo/1",0,0,0,0,0,0,0
"659",182637,"pisorgpl","2018-04-14 11:25:05","Wicepremier @BeataSzydlo na #KonwencjaPiS: Szczycimy się tym, że jesteśmy w #UE. #PolskaJestJedna",985116730157617152,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","Deputy Prime Minister @BeataSzydlo at the #PiSConvention: We are proud of being in the #EU. #PolandIsOne",0,0,0,0,0,0,1
"660",984985,"neos_eu","2019-11-26T14:09:39.000Z","""Wir bestellen in unserer Landesregierung in Salzburg Menschen, weil sie was können, und nicht, weil sie wen kennen."" @pepssch #OeNR",1199329373603713024,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","“We appoint people to our state government in Salzburg because they can do something, and not because they know who.” @pepssch #OeNR",0,0,0,0,0,1,1
"661",917456,"udi_off","2016-04-08T08:12:45.000Z","#PanamaPapers : @BertrandPancher, vice-président de l’@UDI_off, demande des sanctions pénales https://t.co/geegWXM0xH",718350856626827264,"FRA","2273.0","UDI","Union des démocrates et indépendants","Union of Democrats and Independents","#PanamaPapers: @BertrandPancher, vice-president of @UDI_off, calls for criminal sanctions https://t.co/geegWXM0xH",0,0,0,0,0,1,0
"662",811974,"lesrepublicains","2019-09-20T18:06:20.000Z","🗣 Nous interpellons le gouvernement sur la lutte contre les #feminicides et la scission d’#EDF.

@trastour2017 @oliviermarleix 

🏛Retrouvez le meilleur des #QAG de cette semaine ! ⤵️ https://t.co/DfTJyZOO2I",1175108948954931200,"FRA","658.0","UMP|LR","Union pour un mouvement populaire | Les Républicains","Union for a Popular Movement | The Republicans","🗣 We challenge the government on the fight against #feminicides and the split of #EDF.

@trastour2017 @oliviermarleix 

🏛Find the best of this week's #QAG! ⤵️ https://t.co/DfTJyZOO2I",0,0,0,0,0,0,0
